Velocity,,,,Intensity at various Galactic longitudes,,,,,,
km per sec,l = 0 degrees,l = 10 degrees,l = 20 degrees,l = 30 degrees,l = 40 degrees,l = 50 degrees,l = 60 degrees,l = 70 degrees,l = 80 degrees,l = 90 degrees
201.98,0.51,-0.23,0.21,0.25,0.26,0.46,0.41,0.28,0.26,0.05
203.01,0.83,0.55,-0.02,0.27,-0.36,-0.07,-0.41,0.05,0.22,0.46
204.04,0.96,-0.26,-0.29,0.05,-0.36,-0.03,0,-0.29,0.14,-0.07
205.07,0.44,-0.14,0.04,-0.34,-0.47,0.23,0.31,0.39,0.17,0.08
206.1,0.64,0.21,-0.17,-0.24,0.02,-0.34,-0.35,0.36,-0.19,-0.11
207.13,0.32,0.6,-0.48,-0.14,0.23,-0.46,0.02,-0.22,0.29,0.26
208.16,0.7,0.14,-0.09,0.38,-0.4,-0.14,-0.19,0.31,-0.07,-0.34
209.19,0.73,0.01,0.3,-0.19,-0.4,0.38,-0.11,0.48,0,-0.49
210.22,0.55,0.43,0.61,-0.01,-0.16,-0.45,-0.02,0.23,0.01,-0.29
211.25,0.81,0.64,-0.41,0.48,0.17,-0.12,-0.46,-0.45,-0.13,0.17
212.28,0.3,0.47,0.43,-0.23,0.09,-0.06,-0.12,0.35,-0.31,0.11
213.31,0.35,-0.34,0.2,-0.24,-0.39,-0.1,0.51,0.3,-0.06,0.29
214.34,0.56,0.46,0.22,0.22,-0.41,0.05,0.15,0.49,-0.15,-0.41
215.37,0.68,0.22,-0.11,0.3,0.43,0.28,-0.22,0.12,-0.01,0.42
216.4,0.09,-0.6,-0.47,-0.38,0.25,-0.07,0.33,0.23,-0.37,0.44
217.43,0.49,-0.04,-0.08,0.26,-0.3,-0.29,-0.37,0.05,-0.08,0.45
218.46,0.78,0.14,0.46,-0.06,-0.28,-0.49,-0.08,-0.21,0.06,-0.47
219.49,0.64,0.49,0.01,-0.23,0.15,0.27,-0.04,-0.12,-0.17,-0.05
220.52,0.78,-0.07,-0.28,0.07,0.02,0.23,0.35,-0.38,0.43,-0.23
221.56,0.51,-0.01,0.15,0.2,0.04,-0.46,-0.35,-0.4,-0.16,-0.24
222.59,-0.05,-0.04,0.11,0.14,-0.02,-0.48,-0.3,0.3,0.32,-0.02
223.62,0.68,0.08,-0.05,-0.18,0.01,0.38,0.5,0.34,0.16,-0.46
224.65,0.83,0.12,-0.11,0.27,0.24,-0.35,-0.1,-0.46,-0.26,-0.35
225.68,0.76,-0.29,0.12,0.38,0.25,0.25,0.37,0.38,-0.03,-0.07
226.71,0.2,0.08,-0.01,-0.28,0.27,0.42,-0.42,-0.43,0.02,0.32
227.74,0.82,-0.12,0.35,0.27,-0.18,0.25,0.44,0.3,0.47,0.08
228.77,0.66,-0.4,0.18,-0.02,-0.48,0.18,0.32,-0.33,0.11,-0.05
229.8,-0.07,-0.04,-0.25,0.26,0.25,-0.01,0.45,0.16,0.4,-0.17
230.83,0.67,0.07,-0.42,0.01,0.27,-0.17,-0.27,0.37,0.14,-0.03
231.86,0.15,0.3,-0.29,0.28,-0.44,0.32,-0.38,0.02,-0.13,-0.37
232.89,0.74,-0.38,-0.37,0.32,-0.04,-0.33,0.17,0.29,0.43,0.16
233.92,-0.13,0.04,0.14,0.43,0.15,-0.17,0.19,0.43,0.26,0.15
234.95,0.41,-0.18,0.23,-0.37,-0.46,0.46,0.46,-0.13,0.07,-0.41
235.98,-0.15,0.1,-0.4,-0.22,-0.13,-0.02,-0.26,-0.05,-0.38,0.16
237.01,0.14,0,0.22,-0.24,0.49,0.5,0.25,0.21,-0.47,-0.29
238.04,-0.14,-0.37,-0.41,-0.49,-0.12,0.42,-0.25,-0.25,-0.23,-0.43
239.07,0.13,0.17,-0.1,0.14,-0.22,-0.12,0.41,0.02,-0.23,-0.22
240.1,0.7,-0.22,0.73,0.13,-0.09,0.01,-0.39,0.2,0.01,0.24
241.13,-0.05,-0.28,-0.3,-0.21,0.2,-0.34,0.1,-0.13,0.38,0.29
242.17,0.36,0.05,-0.42,0.44,0.4,-0.13,0.05,-0.21,0.35,0.35
243.2,-0.01,-0.26,-0.21,0.24,-0.22,0.2,-0.27,0.39,0.27,-0.43
244.23,0.39,-0.62,0.04,-0.11,-0.14,-0.37,0.35,0.14,-0.02,-0.36
245.26,-0.23,0.46,0.39,-0.01,0.19,-0.28,0.26,-0.18,0.02,-0.02
246.29,-0.17,-0.45,0.36,0.01,0.47,-0.17,-0.05,-0.14,-0.07,-0.46
247.32,0.4,-0.43,0.25,0.19,0.06,-0.25,-0.31,0.22,-0.48,0.48
248.35,0,-0.21,0.41,0.32,-0.11,-0.33,-0.39,0.03,0.13,0.43
249.38,0.53,0.48,0.68,-0.16,0.28,-0.19,0.06,0.47,0.32,0.03
250.41,0.41,0.43,0.38,-0.16,0.02,0.29,0.07,0.14,0.24,0.08
251.44,0.1,-0.21,0.12,0.3,-0.26,-0.06,-0.11,-0.36,-0.38,0.48
252.47,0.1,-0.37,-0.35,-0.33,0.17,-0.34,-0.48,-0.44,-0.2,-0.23
253.5,0.52,-0.24,0.24,-0.12,0.45,-0.3,0.35,-0.5,0.43,0.31
254.53,0.62,-0.48,-0.1,-0.33,0.32,0.12,0.03,0.08,-0.13,-0.03
255.56,-0.01,-0.33,-0.09,-0.27,-0.37,0.49,-0.21,0.12,-0.17,-0.31
256.59,0.56,0.24,-0.33,0.04,0.18,-0.03,-0.04,0.42,-0.49,-0.34
257.62,0.22,0.06,-0.03,0.34,-0.28,-0.39,-0.25,-0.23,-0.35,0.24
258.65,-0.12,-0.28,-0.1,-0.33,-0.15,-0.42,-0.1,0.4,0.18,0.06
259.68,0.19,0.11,0.23,0.05,-0.02,0.33,-0.29,0.31,-0.45,0.45
260.71,-0.2,0.35,-0.48,0.36,0.1,0.17,-0.24,0.25,0.31,0.32
261.74,0.17,-0.49,0.1,-0.09,-0.41,0.37,0.15,0.47,-0.21,0.33
262.77,-0.21,-0.21,-0.09,-0.27,0.04,-0.15,0.03,-0.38,-0.33,0.05
263.81,0.19,-0.33,0,0.21,-0.02,-0.25,-0.44,0.09,-0.21,-0.49
264.84,0.59,0.22,-0.22,0.49,-0.04,0.47,0.32,-0.49,0.23,0.2
265.87,0.09,-0.14,0.19,-0.28,-0.27,-0.35,-0.21,0.04,-0.4,-0.38
266.9,0.09,0.21,-0.17,-0.31,-0.23,-0.37,-0.26,0.38,-0.38,0.39
267.93,0.27,0.67,0.36,-0.01,0.06,0.33,-0.05,-0.18,-0.4,-0.31
268.96,-0.17,-0.37,0.42,0.05,0.24,0.06,0.18,-0.41,-0.14,-0.49
269.99,0.58,0.42,-0.17,-0.02,0.42,0.13,0.38,-0.2,0.02,-0.16
271.02,-0.22,-0.3,-0.03,-0.33,-0.33,0.39,-0.39,-0.4,0.05,0.4
272.05,0.49,0.22,0.29,0.11,-0.38,-0.4,0.46,0.47,0.47,-0.22
273.08,-0.14,-0.26,-0.37,0.44,0.09,-0.05,-0.45,-0.24,-0.36,0.11
274.11,-0.21,-0.09,0.5,0.27,0.2,0.37,0.26,0.23,0.09,0.41
275.14,0.48,0.36,-0.34,0.36,0.2,-0.35,-0.2,-0.12,0.37,0.33
276.17,0.29,-0.12,0.08,-0.3,0.01,0.44,0.31,-0.3,0.39,-0.41
277.2,0.18,-0.36,0.43,0.26,0.11,0.29,0.32,-0.47,-0.07,-0.5
278.23,0.21,-0.41,0.47,-0.32,-0.04,-0.13,-0.23,-0.28,0.21,-0.28
279.26,-0.35,0.48,0.13,0.04,-0.45,0.12,0.49,-0.36,-0.02,-0.25
280.29,-0.34,-0.42,0.28,-0.25,-0.1,0.01,-0.35,0.25,0.47,0.43
281.32,-0.06,0.39,-0.19,0.3,-0.13,-0.17,-0.19,0.38,0.28,-0.16
282.35,0.34,0.48,-0.01,-0.43,0.25,0.12,-0.25,-0.04,0.19,0.47
283.38,-0.26,0.03,-0.37,0.47,0.26,-0.18,0.07,-0.23,-0.01,0.27
284.42,-0.46,0.49,-0.2,0.35,0.26,0.24,-0.03,-0.39,-0.25,0.31
285.45,0.26,-0.56,0.11,-0.03,0.23,0.4,0.11,0.24,0.21,-0.12
286.48,0.43,-0.26,0.28,-0.46,0.31,-0.25,-0.07,0.17,0.45,0.35
287.51,0.34,0.18,-0.03,-0.29,0.14,-0.5,-0.01,-0.33,-0.07,0.09
288.54,-0.06,0.4,0.16,0.33,-0.04,-0.05,0.41,0.26,-0.4,-0.3
289.57,-0.32,-0.31,-0.31,0.34,0.39,-0.32,-0.02,0.36,-0.27,0.29
290.6,-0.12,0.78,0.14,-0.08,0.27,-0.39,0.05,-0.45,0.42,-0.46
291.63,0.18,-0.18,-0.12,0.27,-0.2,0.12,0.22,0.01,0.1,-0.39
292.66,0.5,0.05,0.09,0.13,0.01,0.44,-0.38,0.46,-0.36,-0.1
293.69,0.28,-0.05,0.05,-0.24,-0.18,0.48,0.32,-0.37,0.03,-0.31
294.72,0.28,-0.37,0.09,-0.16,0.21,-0.1,-0.04,-0.45,0.07,0.01
295.75,-0.18,-0.06,-0.4,-0.33,0.45,0.44,0.35,0.28,0.47,-0.13
296.78,0.01,-0.65,-0.06,-0.5,-0.22,0.11,-0.21,0,0.11,-0.13
297.81,0.15,-0.21,0.29,0.5,0.39,-0.2,-0.41,-0.02,0.25,-0.2
298.84,-0.28,-0.04,0.13,-0.42,-0.34,0.07,0.24,0.05,0.15,-0.01
299.87,0.23,-0.19,-0.22,-0.15,0.44,0.04,0.23,-0.06,-0.26,-0.28
300.9,-0.44,-0.06,0.2,-0.23,-0.29,-0.12,0.3,0.15,-0.18,0.18
301.93,0.25,0.34,0.15,-0.42,0.03,-0.24,0.12,-0.41,0.09,-0.37
302.96,0.38,0.46,0.48,0.01,-0.11,0.09,-0.09,0.16,-0.13,-0.31
303.99,-0.2,0.3,-0.25,0.23,-0.16,-0.1,-0.38,0.39,-0.01,0.45
305.03,0.26,0.27,0.04,0.38,0.38,-0.13,0.33,-0.28,0,0.49
306.06,0.23,0.39,0.03,-0.15,0.22,-0.43,0.14,0.39,0.11,-0.08
307.09,-0.44,0.28,-0.35,0.17,-0.19,-0.29,0.26,-0.2,0,-0.2
308.12,0.03,-0.34,0.2,-0.03,-0.38,-0.03,-0.47,0.26,0.16,0.14
309.15,-0.05,0.51,-0.5,0.23,0.46,0.12,0.27,0.06,0.02,-0.27
310.18,-0.23,-0.52,0.41,0.01,0.36,0.44,-0.03,0.2,-0.18,-0.15
311.21,0.22,-0.47,-0.42,-0.27,0.2,0.06,-0.48,0.31,0.03,0.22
312.24,0.12,0.23,0.3,0.46,-0.06,-0.4,0.28,0,0.16,0.1
313.27,-0.13,-0.17,-0.01,0.45,-0.1,-0.07,-0.06,-0.07,0.05,0.28
314.3,-0.46,0.3,-0.22,-0.46,-0.24,-0.32,-0.15,-0.24,-0.44,-0.34
315.33,0.45,0.35,0.48,-0.26,0.33,-0.16,-0.36,0.19,-0.32,-0.31
316.36,0.34,-0.65,-0.52,-0.32,-0.06,0.29,-0.21,-0.05,0.07,0.17
317.39,0.34,0.52,-0.33,-0.24,-0.1,-0.46,0.19,-0.43,0.12,-0.29
318.42,-0.43,0.39,-0.04,0.07,-0.32,-0.19,-0.17,0.23,0.06,-0.4
319.45,0.18,-0.22,-0.07,-0.11,0.31,-0.41,0.21,0.34,-0.41,0.44
320.48,0.26,0.75,0.18,-0.04,-0.42,0.46,0.2,-0.02,-0.18,-0.49
321.51,0.17,-0.13,-0.12,-0.02,0.04,0.39,-0.49,-0.47,-0.21,0.45
322.54,-0.13,-0.57,0.38,-0.26,-0.42,-0.42,0.18,-0.21,0.36,0.47
323.57,0.2,-0.53,-0.2,0.11,0.4,0.35,0.17,-0.47,0.26,-0.38
324.6,-0.04,0.26,-0.26,-0.07,-0.35,0.34,-0.09,-0.04,-0.03,-0.29
325.63,-0.31,-0.4,0.25,-0.37,0.26,0.47,0.05,-0.34,0.42,-0.36
326.67,0.05,-0.15,-0.35,-0.1,0.25,0.14,-0.3,0.46,0.29,-0.35
327.7,-0.21,-0.25,-0.48,-0.24,0.35,0.21,-0.26,-0.46,-0.43,0.31
328.73,-0.44,-0.35,0.5,-0.41,0.18,-0.47,0.46,-0.36,-0.22,-0.44
329.76,0.05,-0.17,-0.01,-0.45,-0.05,-0.03,-0.45,0.27,0.39,-0.18
330.79,0.37,-0.53,-0.12,0.4,-0.01,0.27,0.24,-0.17,-0.29,-0.19
331.82,0.06,0.29,0.35,-0.13,0.45,-0.26,0.4,0.17,-0.11,-0.18
332.85,-0.13,0.48,-0.55,-0.23,0.31,0.38,0.28,0.48,-0.35,-0.38
333.88,-0.14,-0.3,0.21,-0.19,-0.48,0.29,0.3,0.44,0.21,0.32
334.91,0.51,0.03,-0.59,0.17,0.21,0.45,-0.17,-0.3,-0.33,-0.24
335.94,0.48,0.08,0.5,-0.11,-0.08,-0.35,0.49,0.16,0.44,-0.39
336.97,0.36,-0.49,-0.27,-0.09,-0.48,0.28,-0.3,-0.18,-0.41,-0.12
338,-0.33,0.2,-0.12,-0.24,-0.3,0.17,-0.1,0.34,0.33,-0.38
339.03,-0.14,-0.22,0.23,0.2,-0.37,-0.17,0.05,-0.07,-0.25,0.33
340.06,-0.02,-0.37,-0.24,-0.46,-0.43,-0.16,-0.46,0.24,0.09,-0.33
341.09,-0.3,-0.38,-0.51,-0.45,0.36,0.46,-0.3,0.38,-0.08,-0.49
342.12,-0.09,-0.1,0.07,-0.3,-0.38,0.31,0.37,-0.15,0.38,0
343.15,0.07,-0.11,0.68,-0.46,-0.21,0.06,-0.19,0.39,0.1,0.05
344.18,0.14,0.59,-0.1,0.49,-0.28,-0.29,0.42,-0.25,-0.43,0.11
345.21,0.12,0.01,0.03,0.19,0.42,-0.18,0.14,-0.35,-0.33,-0.11
346.24,-0.01,0.43,-0.27,-0.19,0.36,-0.44,-0.02,-0.02,-0.38,-0.45
347.28,0.33,-0.11,0.27,0.05,0.51,-0.18,-0.31,-0.12,-0.29,-0.14
348.31,-0.05,0.21,0.25,0.28,0.27,0.41,-0.3,-0.36,0.33,0.47
349.34,-0.28,0.22,-0.28,0.12,0.39,-0.03,-0.07,0.18,0.18,0.42
350.37,0.43,0.1,-0.06,0.04,-0.21,0.32,-0.3,-0.49,-0.48,0.02
351.4,0.21,0.12,0.25,0.17,0.16,-0.15,0.28,0.48,-0.44,-0.33
352.43,-0.31,0.23,0.39,0.04,0.27,-0.19,0.1,0.39,-0.27,0.37
353.46,-0.36,-0.37,-0.27,-0.49,-0.38,-0.51,-0.34,0.46,-0.29,-0.35
354.49,-0.27,0.06,-0.05,0.42,0.3,0.32,-0.03,-0.36,-0.18,0.16
355.52,0.41,-0.34,0.21,0.32,0.03,0.25,0.4,0.38,-0.41,-0.11
356.55,0.46,-0.29,-0.6,-0.5,0.25,0.18,-0.12,0.3,-0.46,0.28
357.58,-0.29,0.07,-0.21,-0.25,-0.02,-0.24,0.1,-0.14,-0.01,0.25
358.61,-0.26,0.2,-0.3,-0.39,0.33,-0.31,-0.49,0.06,-0.47,-0.42
359.64,0.39,-0.4,-0.02,-0.29,0.47,-0.23,0.16,0.17,0.16,0.14
360.67,0.15,-0.4,0.01,0.16,0.13,-0.21,-0.34,-0.07,0,0.11
361.7,-0.5,0.02,0.43,-0.06,-0.5,0.37,0.18,-0.3,-0.3,-0.49
362.73,-0.15,0.48,0.27,-0.48,-0.36,0.24,0.02,-0.35,0.33,-0.43
363.76,-0.39,-0.02,0.34,0.49,-0.46,0.37,-0.17,0.45,0.39,-0.36
364.79,0.23,-0.44,0.08,0.29,-0.33,-0.32,-0.13,0.15,0.12,0.46
365.82,0.46,-0.04,-0.28,-0.32,0.01,-0.11,0.15,0.17,0.45,-0.14
366.85,-0.24,-0.5,-0.08,0.24,-0.03,-0.37,0.43,0,-0.41,-0.44
367.88,0.27,0.36,0.42,0.11,0.44,-0.02,0.17,0.46,0.41,-0.42
368.92,0.02,-0.55,0.44,0.07,-0.17,-0.27,-0.07,-0.03,-0.23,-0.23
369.95,-0.27,0.33,0.19,0.23,-0.13,0.25,0.06,-0.23,-0.44,-0.27
370.98,0.44,0.25,0.34,0.45,0.04,-0.46,-0.08,-0.35,-0.25,0.24
372.01,-0.43,-0.31,-0.17,0.33,0.22,-0.34,-0.48,0.31,0.26,-0.22
373.04,-0.01,0.34,0.16,-0.05,0.43,0.03,0.45,0.1,-0.35,-0.02
374.07,0.21,0.27,-0.06,-0.49,0.29,-0.46,-0.02,0.17,0.45,-0.06
375.1,-0.41,0.04,0.02,0.38,-0.49,0.07,0.3,-0.24,0.04,-0.37
376.13,0.3,-0.24,0.49,-0.24,0.11,0.29,-0.26,0.06,0.09,0.3
377.16,-0.22,0.32,-0.38,-0.4,-0.29,-0.38,0.07,-0.45,0.3,-0.38
378.19,-0.26,-0.12,-0.27,-0.49,-0.38,-0.03,0.14,0.2,-0.41,-0.05
379.22,-0.26,0.3,0.15,-0.25,0.38,0.29,0.42,0.35,0.25,0.24
380.25,0.01,0.03,-0.21,0.14,-0.11,0.06,-0.02,0.03,0.02,0.15
381.28,-0.27,0.13,0.5,-0.42,-0.11,-0.08,-0.47,0.45,0.33,0.28
382.31,-0.31,0.49,-0.06,0.27,-0.1,0.37,0.33,0.18,0.38,-0.36
383.34,0.09,0.37,-0.28,0.24,-0.24,-0.47,-0.41,-0.22,-0.17,0.15
384.37,0.21,0.39,-0.55,0.4,0.48,-0.07,-0.18,-0.34,-0.17,-0.28
385.4,0.19,-0.06,-0.06,-0.01,0.13,-0.1,0.47,0.49,-0.47,-0.11
386.43,0.14,-0.26,-0.17,-0.08,-0.02,-0.01,-0.16,0.32,-0.21,0.22
387.46,-0.03,-0.13,-0.81,0.34,-0.45,-0.02,0.07,-0.32,-0.44,-0.41
388.49,0.14,-0.32,-0.04,-0.46,-0.32,0.24,0.1,-0.02,0.02,-0.21
389.53,0.26,0.19,0.02,0.33,0.18,0.4,-0.42,0.16,0.35,-0.38
390.56,0.11,-0.21,-0.01,-0.22,0.32,0.27,-0.01,-0.18,0.11,0.12
391.59,-0.17,0.39,0.52,-0.05,0.01,0.2,0.45,-0.1,0.15,-0.41
392.62,-0.28,0.16,-0.04,0.13,-0.19,0.33,-0.17,-0.38,0.33,0.1
393.65,0.3,-0.6,-0.09,-0.15,0.28,0,0.39,-0.39,0.45,-0.32
394.68,0.12,0.28,-0.62,-0.18,0.43,-0.3,-0.33,-0.21,0.2,0.08
395.71,0.27,-0.05,-0.33,-0.47,0.08,0.26,-0.28,-0.22,0.3,-0.22
396.74,-0.42,-0.53,-0.13,-0.19,0.18,-0.1,-0.36,0.03,0.32,-0.34
397.77,0.24,0,-0.42,-0.17,0.13,0.19,0.16,0.01,0.11,-0.32
398.8,0.37,-0.05,-0.18,-0.09,-0.02,-0.22,-0.01,-0.41,-0.05,0
399.83,-0.39,-0.22,0.08,-0.07,-0.03,-0.39,-0.07,-0.39,0.27,0.21
